,train,val,test
0,case_22,case_141,case_106
1,case_186,case_81,case_255
2,case_79,case_135,case_90
3,case_80,case_4,case_204
4,case_82,case_246,case_232
5,case_83,case_264,case_205
6,case_86,case_274,case_139
7,case_87,case_109,case_297
8,case_89,case_51,case_195
9,case_91,case_271,case_230
10,case_95,case_206,case_237
11,case_96,case_94,case_244
12,case_100,case_275,case_256
13,case_101,case_148,case_134
14,case_112,case_21,case_25
15,case_119,case_70,case_35
16,case_122,case_184,case_12
17,case_127,case_154,case_259
18,case_140,case_161,case_215
19,case_262,case_110,case_254
20,case_289,case_113,case_123
21,case_78,case_147,case_102
22,case_31,case_36,case_10
23,case_48,case_63,case_54
24,case_49,case_27,case_61
25,case_197,case_29,case_68
26,case_198,case_175,case_153
27,case_199,case_278,case_294
28,case_200,case_224,case_173
29,case_201,case_177,case_179
30,case_202,case_183,case_182
31,case_203,case_238,case_167
32,case_217,case_160,case_210
33,case_219,case_181,case_263
34,case_223,case_243,case_251
35,case_225,,
36,case_231,,
37,case_233,,
38,case_281,,
39,case_26,,
40,case_57,,
41,case_71,,
42,case_85,,
43,case_92,,
44,case_98,,
45,case_105,,
46,case_121,,
47,case_130,,
48,case_132,,
49,case_133,,
50,case_137,,
51,case_138,,
52,case_143,,
53,case_150,,
54,case_166,,
55,case_248,,
56,case_260,,
57,case_261,,
58,case_273,,
59,case_288,,
60,case_0,,
61,case_1,,
62,case_39,,
63,case_40,,
64,case_41,,
65,case_44,,
66,case_46,,
67,case_47,,
68,case_50,,
69,case_76,,
70,case_188,,
71,case_194,,
72,case_196,,
73,case_211,,
74,case_216,,
75,case_222,,
76,case_227,,
77,case_234,,
78,case_235,,
79,case_236,,
80,case_277,,
81,case_286,,
82,case_292,,
83,case_295,,
84,case_5,,
85,case_6,,
86,case_14,,
87,case_53,,
88,case_193,,
89,case_84,,
90,case_104,,
91,case_107,,
92,case_108,,
93,case_111,,
94,case_115,,
95,case_117,,
96,case_124,,
97,case_125,,
98,case_126,,
99,case_128,,
100,case_131,,
101,case_136,,
102,case_276,,
103,case_282,,
104,case_283,,
105,case_77,,
106,case_2,,
107,case_9,,
108,case_13,,
109,case_15,,
110,case_20,,
111,case_28,,
112,case_32,,
113,case_37,,
114,case_42,,
115,case_45,,
116,case_66,,
117,case_72,,
118,case_73,,
119,case_185,,
120,case_187,,
121,case_189,,
122,case_190,,
123,case_191,,
124,case_192,,
125,case_152,,
126,case_157,,
127,case_208,,
128,case_209,,
129,case_212,,
130,case_213,,
131,case_218,,
132,case_220,,
133,case_226,,
134,case_228,,
135,case_229,,
136,case_272,,
137,case_23,,
138,case_38,,
139,case_58,,
140,case_88,,
141,case_99,,
142,case_103,,
143,case_114,,
144,case_116,,
145,case_118,,
146,case_120,,
147,case_129,,
148,case_142,,
149,case_144,,
150,case_145,,
151,case_146,,
152,case_239,,
153,case_249,,
154,case_258,,
155,case_265,,
156,case_266,,
157,case_267,,
158,case_270,,
159,case_3,,
160,case_7,,
161,case_8,,
162,case_11,,
163,case_16,,
164,case_17,,
165,case_18,,
166,case_19,,
167,case_24,,
168,case_30,,
169,case_33,,
170,case_34,,
171,case_43,,
172,case_52,,
173,case_55,,
174,case_56,,
175,case_59,,
176,case_60,,
177,case_62,,
178,case_64,,
179,case_65,,
180,case_67,,
181,case_69,,
182,case_74,,
183,case_75,,
184,case_93,,
185,case_97,,
186,case_149,,
187,case_151,,
188,case_155,,
189,case_156,,
190,case_158,,
191,case_159,,
192,case_162,,
193,case_163,,
194,case_164,,
195,case_165,,
196,case_168,,
197,case_169,,
198,case_170,,
199,case_171,,
200,case_172,,
201,case_174,,
202,case_176,,
203,case_178,,
204,case_180,,
205,case_207,,
206,case_214,,
207,case_221,,
208,case_240,,
209,case_241,,
210,case_242,,
211,case_245,,
212,case_247,,
213,case_250,,
214,case_252,,
215,case_253,,
216,case_257,,
217,case_268,,
218,case_269,,
219,case_279,,
220,case_280,,
221,case_284,,
222,case_285,,
223,case_287,,
224,case_290,,
225,case_291,,
226,case_293,,
227,case_296,,
