,train,val,test
0,slide_0,slide_192,slide_139
1,slide_1,slide_176,slide_151
2,slide_101,slide_226,slide_92
3,slide_102,slide_195,slide_93
4,slide_103,slide_33,slide_34
5,slide_104,slide_183,slide_98
6,slide_106,slide_8,slide_28
7,slide_107,slide_29,slide_52
8,slide_108,slide_22,slide_172
9,slide_11,slide_79,slide_71
10,slide_110,slide_180,slide_111
11,slide_112,slide_245,slide_232
12,slide_113,slide_236,slide_60
13,slide_114,slide_201,slide_174
14,slide_115,slide_211,slide_135
15,slide_116,slide_24,slide_100
16,slide_118,slide_23,slide_181
17,slide_119,slide_153,slide_3
18,slide_12,slide_97,slide_152
19,slide_120,slide_149,slide_26
20,slide_121,slide_42,slide_99
21,slide_122,slide_59,slide_10
22,slide_123,slide_197,slide_177
23,slide_126,slide_175,slide_204
24,slide_129,slide_158,slide_235
25,slide_131,slide_75,slide_96
26,slide_132,slide_77,slide_222
27,slide_133,slide_109,slide_234
28,slide_134,slide_80,slide_45
29,slide_137,slide_238,slide_81
30,slide_14,slide_130,slide_241
31,slide_140,slide_171,slide_206
32,slide_141,slide_212,slide_239
33,slide_142,slide_43,slide_72
34,slide_143,slide_136,slide_62
35,slide_145,slide_17,slide_124
36,slide_146,slide_216,slide_170
37,slide_147,slide_162,slide_208
38,slide_148,slide_665,slide_746
39,slide_155,slide_411,slide_416
40,slide_157,slide_412,slide_422
41,slide_159,slide_423,slide_439
42,slide_160,slide_371,slide_539
43,slide_164,slide_634,slide_388
44,slide_165,slide_546,slide_633
45,slide_166,slide_391,slide_383
46,slide_167,slide_438,slide_547
47,slide_168,slide_632,slide_369
48,slide_173,slide_626,slide_433
49,slide_178,slide_389,slide_380
50,slide_179,slide_429,slide_629
51,slide_18,slide_427,slide_457
52,slide_182,slide_531,slide_627
53,slide_184,slide_436,slide_637
54,slide_185,slide_254,slide_258
55,slide_186,slide_253,slide_270
56,slide_187,slide_260,slide_247
57,slide_189,slide_252,slide_248
58,slide_190,slide_324,slide_268
59,slide_191,slide_671,slide_869
60,slide_193,slide_683,slide_853
61,slide_194,slide_711,slide_712
62,slide_196,slide_871,slide_867
63,slide_198,slide_703,slide_693
64,slide_2,slide_734,slide_699
65,slide_20,slide_680,slide_692
66,slide_200,slide_868,slide_688
67,slide_202,slide_709,slide_682
68,slide_203,slide_859,slide_745
69,slide_205,slide_737,slide_720
70,slide_207,slide_718,slide_724
71,slide_21,slide_741,slide_677
72,slide_210,slide_702,slide_715
73,slide_213,slide_673,slide_707
74,slide_214,slide_615,slide_642
75,slide_215,slide_601,slide_491
76,slide_217,slide_602,slide_572
77,slide_218,slide_487,slide_648
78,slide_219,slide_571,slide_651
79,slide_221,slide_641,slide_603
80,slide_223,slide_610,slide_573
81,slide_225,slide_643,slide_575
82,slide_227,slide_482,slide_638
83,slide_228,slide_567,slide_501
84,slide_230,slide_497,slide_402
85,slide_231,slide_408,slide_410
86,slide_240,slide_509,slide_400
87,slide_243,slide_570,slide_639
88,slide_25,slide_612,slide_650
89,slide_27,slide_569,slide_619
90,slide_30,slide_489,slide_582
91,slide_31,slide_492,slide_583
92,slide_32,slide_506,slide_584
93,slide_36,slide_284,slide_585
94,slide_37,slide_291,slide_586
95,slide_38,slide_303,slide_587
96,slide_4,slide_293,slide_588
97,slide_40,slide_298,slide_499
98,slide_46,slide_279,slide_286
99,slide_47,slide_966,slide_301
100,slide_48,slide_954,slide_294
101,slide_49,slide_930,slide_306
102,slide_51,slide_810,slide_299
103,slide_54,slide_947,slide_281
104,slide_57,slide_924,slide_821
105,slide_58,slide_812,slide_961
106,slide_61,slide_877,slide_938
107,slide_63,slide_811,slide_776
108,slide_64,slide_937,slide_757
109,slide_65,slide_996,slide_964
110,slide_66,slide_816,slide_838
111,slide_68,slide_824,slide_833
112,slide_69,slide_800,slide_781
113,slide_7,slide_823,slide_950
114,slide_70,slide_886,slide_839
115,slide_73,slide_936,slide_981
116,slide_74,slide_940,slide_787
117,slide_76,slide_798,slide_963
118,slide_82,slide_931,slide_899
119,slide_83,slide_878,slide_986
120,slide_84,slide_885,slide_975
121,slide_85,slide_889,slide_890
122,slide_87,slide_887,slide_851
123,slide_88,slide_982,slide_910
124,slide_89,slide_990,slide_985
125,slide_9,slide_952,slide_759
126,slide_90,slide_822,slide_949
127,slide_94,slide_882,slide_969
128,slide_105,slide_920,slide_912
129,slide_117,slide_922,slide_815
130,slide_127,slide_879,slide_894
131,slide_128,slide_829,slide_918
132,slide_144,slide_799,slide_809
133,slide_15,slide_972,slide_794
134,slide_154,slide_527,slide_900
135,slide_156,slide_467,slide_778
136,slide_16,slide_550,slide_773
137,slide_161,slide_660,slide_813
138,slide_188,slide_557,slide_768
139,slide_19,slide_656,slide_552
140,slide_199,slide_561,slide_526
141,slide_220,slide_558,slide_470
142,slide_224,slide_446,slide_553
143,slide_35,slide_447,slide_560
144,slide_39,slide_466,slide_460
145,slide_41,slide_559,slide_657
146,slide_44,slide_476,slide_473
147,slide_5,slide_364,slide_480
148,slide_53,slide_365,slide_453
149,slide_55,slide_354,slide_655
150,slide_56,slide_355,slide_452
151,slide_6,slide_346,slide_312
152,slide_67,slide_347,slide_338
153,slide_86,slide_318,slide_336
154,slide_91,slide_352,slide_337
155,slide_95,slide_353,slide_310
156,slide_125,slide_341,slide_342
157,slide_13,slide_356,slide_331
158,slide_138,slide_357,slide_332
159,slide_150,slide_362,
160,slide_163,slide_363,
161,slide_169,,
162,slide_209,,
163,slide_229,,
164,slide_233,,
165,slide_237,,
166,slide_242,,
167,slide_244,,
168,slide_246,,
169,slide_50,,
170,slide_78,,
171,slide_666,,
172,slide_747,,
173,slide_370,,
174,slide_372,,
175,slide_373,,
176,slide_374,,
177,slide_375,,
178,slide_376,,
179,slide_377,,
180,slide_378,,
181,slide_379,,
182,slide_381,,
183,slide_382,,
184,slide_384,,
185,slide_385,,
186,slide_386,,
187,slide_387,,
188,slide_390,,
189,slide_392,,
190,slide_393,,
191,slide_394,,
192,slide_395,,
193,slide_413,,
194,slide_414,,
195,slide_415,,
196,slide_417,,
197,slide_418,,
198,slide_419,,
199,slide_420,,
200,slide_421,,
201,slide_424,,
202,slide_425,,
203,slide_426,,
204,slide_428,,
205,slide_430,,
206,slide_431,,
207,slide_432,,
208,slide_434,,
209,slide_435,,
210,slide_437,,
211,slide_440,,
212,slide_441,,
213,slide_454,,
214,slide_455,,
215,slide_456,,
216,slide_458,,
217,slide_532,,
218,slide_533,,
219,slide_534,,
220,slide_535,,
221,slide_536,,
222,slide_537,,
223,slide_538,,
224,slide_540,,
225,slide_541,,
226,slide_542,,
227,slide_543,,
228,slide_544,,
229,slide_545,,
230,slide_548,,
231,slide_549,,
232,slide_620,,
233,slide_621,,
234,slide_622,,
235,slide_624,,
236,slide_625,,
237,slide_628,,
238,slide_630,,
239,slide_631,,
240,slide_635,,
241,slide_636,,
242,slide_653,,
243,slide_249,,
244,slide_250,,
245,slide_251,,
246,slide_255,,
247,slide_256,,
248,slide_257,,
249,slide_259,,
250,slide_261,,
251,slide_262,,
252,slide_263,,
253,slide_264,,
254,slide_265,,
255,slide_266,,
256,slide_267,,
257,slide_269,,
258,slide_325,,
259,slide_326,,
260,slide_327,,
261,slide_328,,
262,slide_329,,
263,slide_330,,
264,slide_667,,
265,slide_668,,
266,slide_669,,
267,slide_670,,
268,slide_672,,
269,slide_674,,
270,slide_675,,
271,slide_676,,
272,slide_678,,
273,slide_679,,
274,slide_681,,
275,slide_684,,
276,slide_685,,
277,slide_686,,
278,slide_687,,
279,slide_689,,
280,slide_690,,
281,slide_691,,
282,slide_694,,
283,slide_695,,
284,slide_696,,
285,slide_697,,
286,slide_698,,
287,slide_700,,
288,slide_701,,
289,slide_704,,
290,slide_705,,
291,slide_706,,
292,slide_708,,
293,slide_710,,
294,slide_713,,
295,slide_714,,
296,slide_716,,
297,slide_717,,
298,slide_719,,
299,slide_721,,
300,slide_722,,
301,slide_723,,
302,slide_725,,
303,slide_726,,
304,slide_727,,
305,slide_728,,
306,slide_729,,
307,slide_730,,
308,slide_731,,
309,slide_732,,
310,slide_733,,
